id	symbol	type	entry	sl	tp	lots	spread	tradeid	stamp	activated	openprice	swap	profit	closed	commision	strategy
413	EURUSD	buy	1.0923	1.0888768665748594	1.0957231334251407	0.1	0	0	2023-11-20 12:00:18.401527 +00:00	2023.11.20 18:01:45	1.09404	0	0	""	0	AI Volume Supertrend
414	AUDNZD	buy	1.08757	1.083983984004298	1.0911560159957019	0.1	0	0	2023-11-20 12:00:22.704503 +00:00	2023.11.20 18:01:48	1.08777	0	0	""	0	Super AI Trend
418	GBPCAD	buy	1.71164	1.7069847897071977	1.7162952102928024	0.1	0	0	2023-11-20 12:45:04.516933 +00:00	2023.11.20 18:01:55	1.71583	0	0	""	0	SSL Hybrid
419	EURUSD	buy	1.09296	1.0885691409757585	1.0973508590242413	0.1	0	0	2023-11-20 12:45:07.004679 +00:00	2023.11.20 18:02:01	1.09404	0	0	""	0	SSL + Wave Trend Strategy
431	GBPUSD	buy	1.24839	1.2440329211500205	1.2527470788499797	0.1	0	0	2023-11-20 14:45:07.535161 +00:00	2023.11.20 18:02:07	1.24974	0	0	""	0	T3-NNFX
420	EURUSD	buy	1.09296	1.0886531549521132	1.0972668450478866	0.1	0	0	2023-11-20 12:45:08.508743 +00:00	2023.11.20 18:02:12	1.09406	0	0	""	0	SSL + Wave Trend Strategy
421	EURUSD	buy	1.09296	1.089602768974143	1.0963172310258569	0.1	0	0	2023-11-20 12:45:09.924009 +00:00	2023.11.20 18:02:18	1.09407	0	0	""	0	SSL Hybrid
432	GBPUSD	buy	1.24839	1.2440336400942598	1.2527463599057405	0.1	0	0	2023-11-20 14:45:09.710572 +00:00	2023.11.20 18:02:19	1.2497	0	0	""	0	SSL Hybrid
425	EURUSD	buy	1.09302	1.088725303359779	1.0973146966402212	0.1	0	0	2023-11-20 13:30:08.517610 +00:00	2023.11.20 18:02:22	1.09409	0	0	""	0	SSL Hybrid
430	GBPCAD	buy	1.71234	1.7084403001543327	1.7162396998456673	0.1	0	0	2023-11-20 14:30:10.199300 +00:00	2023.11.20 18:02:22	1.71581	0	0	""	0	SSL Hybrid
422	GBPUSD	buy	1.2472	1.2428351813944285	1.2515648186055717	0.1	0	0	2023-11-20 13:00:04.605939 +00:00	2023.11.20 18:02:45	1.24959	0	0	""	0	AI Volume Supertrend
415	EURCHF	buy	0.96598	0.9626905723653114	0.9692694276346885	0.1	0	0	2023-11-20 12:15:05.030086 +00:00	2023.11.20 18:02:50	0.96735	0	0	""	0	SSL Hybrid
416	EURCHF	buy	0.96598	0.9635708886608423	0.9683891113391576	0.1	0	0	2023-11-20 12:15:08.079930 +00:00	2023.11.20 18:02:56	0.96736	0	0	""	0	SSL + Wave Trend Strategy
417	USDCAD	buy	1.37252	1.3688046215952097	1.3762353784047903	0.1	0	0	2023-11-20 12:15:10.422165 +00:00	2023.11.20 18:03:01	1.37336	0	0	""	0	VHMA
423	EURUSD	buy	1.09299	1.0896480958948394	1.0963319041051605	0.1	0	0	2023-11-20 13:00:09.135355 +00:00	2023.11.20 18:03:07	1.0942	0	0	""	0	AI Volume Supertrend
434	GBPUSD	buy	1.24839	1.244543699220963	1.2522363007790371	0.1	0	0	2023-11-20 14:45:13.126546 +00:00	2023.11.20 18:03:12	1.24953	0	0	""	0	SSL + Wave Trend Strategy
440	XAGUSD	buy	23.49	23.216160807307215	23.76383919269278	0.1	0	0	2023-11-20 14:45:24.135206 +00:00	2023.11.20 18:03:18	23.5	0	0	""	0	SSL Hybrid
436	GBPUSD	buy	1.24839	1.243380613958371	1.2533993860416293	0.1	0	0	2023-11-20 14:45:16.516952 +00:00	2023.11.20 18:03:28	1.24947	0	0	""	0	GaussianChannelTrendAI
437	EURUSD	buy	1.09383	1.089508100981548	1.0981518990184522	0.1	0	0	2023-11-20 14:45:18.298485 +00:00	2023.11.20 18:03:34	1.09423	0	0	""	0	SSL Hybrid
426	USDCAD	buy	1.37244	1.3683752196485288	1.3765047803514714	0.1	0	0	2023-11-20 14:15:10.161768 +00:00	2023.11.20 18:03:39	1.37355	0	0	""	0	VHMA
427	USDCAD	buy	1.37244	1.3687345717383699	1.3761454282616303	0.1	0	0	2023-11-20 14:15:11.450167 +00:00	2023.11.20 18:03:45	1.37346	0	0	""	0	SSL Hybrid
428	USDCAD	buy	1.37244	1.368424350229378	1.3764556497706222	0.1	0	0	2023-11-20 14:15:12.738839 +00:00	2023.11.20 18:03:50	1.37347	0	0	""	0	T3-NNFX
424	CHFJPY	buy	167.76	166.2437151260805	169.27628487391948	0.1	0	0	2023-11-20 13:15:08.704750 +00:00	2023.11.20 18:03:56	167.831	0	0	""	0	SSL Hybrid
438	EURUSD	buy	1.09383	1.0894325028545568	1.0982274971454433	0.1	0	0	2023-11-20 14:45:20.085870 +00:00	2023.11.20 18:04:00	1.0943	0	0	""	0	T3-JMaCrossover
439	EURUSD	buy	1.09383	1.0904536660527917	1.0972063339472085	0.1	0	0	2023-11-20 14:45:22.067499 +00:00	2023.11.20 18:04:07	1.09434	0	0	""	0	T3-NNFX
441	XAGUSD	buy	23.49	23.222052649283334	23.757947350716663	0.1	0	0	2023-11-20 14:45:25.861136 +00:00	2023.11.20 18:04:17	23.5	0	0	""	0	Super AI Trend
442	GBPUSD	buy	1.24931	1.2437639715543716	1.2548560284456283	0.1	0	0	2023-11-20 15:00:11.219851 +00:00	2023.11.20 18:04:20	1.24959	0	0	""	0	AI Volume Supertrend
443	EURUSD	buy	1.09405	1.0901295210632262	1.0979704789367737	0.1	0	0	2023-11-20 15:00:21.104791 +00:00	2023.11.20 18:04:28	1.09441	0	0	""	0	AI Volume Supertrend
444	EURCHF	buy	0.96662	0.9641909538409108	0.9690490461590893	0.1	0	0	2023-11-20 15:45:13.196783 +00:00	2023.11.20 18:04:34	0.96742	0	0	""	0	SSL Hybrid
411	GBPUSD	buy	1.24708	1.2418311131714974	1.2523288868285025	0.1	0	0	2023-11-20 12:00:08.500520 +00:00	2023.11.20 18:01:35	1.24971	0	0	""	0	AI Volume Supertrend
433	GBPUSD	buy	1.24839	1.2434542178225534	1.2533257821774468	0.1	0	0	2023-11-20 14:45:11.446250 +00:00	2023.11.20 18:02:19	1.2497	0	0	""	0	SSL + Wave Trend Strategy
435	GBPUSD	buy	1.24839	1.2446290583929802	1.25215094160702	0.1	0	0	2023-11-20 14:45:14.818532 +00:00	2023.11.20 18:03:23	1.24951	0	0	""	0	T3-TrendAI
429	XAGUSD	buy	23.4145	23.177866304507727	23.651133695492273	0.1	0	0	2023-11-20 14:15:14.753427 +00:00	2023.11.20 18:04:12	23.501	0	0	""	0	SSL Hybrid
446	GBPUSD	buy	1.24924	1.2447209144303306	1.2537590855696692	0.1	0	0	2023-11-20 16:00:07.436470 +00:00	2023.11.20 18:04:39	1.24981	0	0	""	0	AI Volume Supertrend
447	EURCHF	buy	0.96721	0.9636088597286991	0.9708111402713009	0.1	0	0	2023-11-20 16:00:13.004773 +00:00	2023.11.20 18:04:44	0.96738	0	0	""	0	T3-NNFX
448	EURUSD	buy	1.09382	1.0904595079620816	1.0971804920379185	0.1	0	0	2023-11-20 16:00:14.377555 +00:00	2023.11.20 18:04:50	1.09444	0	0	""	0	SSL Hybrid
449	EURUSD	buy	1.09382	1.0904781546422058	1.0971618453577943	0.1	0	0	2023-11-20 16:00:16.494332 +00:00	2023.11.20 18:04:56	1.09445	0	0	""	0	AI Volume Supertrend
450	USDCAD	buy	1.37356	1.3701700029632529	1.376949997036747	0.1	0	0	2023-11-20 16:30:09.383580 +00:00	""	0	0	0	""	0	SSL Hybrid
